name,stars,url,default-branch,default-branch-commit-cnt,has_main_master_trunk,develop-name,develop-commit-cnt,develop-name2,develop-commit-cnt2
serverless,46321,https://github.com/serverless/serverless,main,16036,True
big-list-of-naughty-strings,46040,https://github.com/minimaxir/big-list-of-naughty-strings,master,273,True
professional-programming,45952,https://github.com/charlax/professional-programming,master,408,True
core,45885,https://github.com/vuejs/core,main,5985,True
Magisk,45786,https://github.com/topjohnwu/Magisk,master,6871,True
marktext,45710,https://github.com/marktext/marktext,develop,1608,True,develop,1608
segment-anything,45666,https://github.com/facebookresearch/segment-anything,main,46,True
minio,45651,https://github.com/minio/minio,master,12115,True
trackerslist,45620,https://github.com/ngosang/trackerslist,master,3173,True
okhttp,45528,https://github.com/square/okhttp,master,5673,True
meilisearch,45413,https://github.com/meilisearch/meilisearch,main,9736,True
learn-regex,45358,https://github.com/ziishaned/learn-regex,master,328,True,develop,143
rclone,45215,https://github.com/rclone/rclone,master,8105,True
julia,45056,https://github.com/JuliaLang/julia,master,57246,True
v2ray-core,45048,https://github.com/v2ray/v2ray-core,master,5389,True
awesome-wechat-weapp,45008,https://github.com/justjavac/awesome-wechat-weapp,main,603,True
zustand,44821,https://github.com/pmndrs/zustand,main,1049,True
dive,44718,https://github.com/wagoodman/dive,main,483,True
awesome-rust,44703,https://github.com/rust-unofficial/awesome-rust,main,4626,True
uBlock,44682,https://github.com/gorhill/uBlock,master,12368,True
Projects,44661,https://github.com/karan/Projects,master,182,True
powerlevel10k,44622,https://github.com/romkatv/powerlevel10k,master,4285,True
react,44590,https://github.com/typescript-cheatsheets/react,main,1041,True
gogs,44578,https://github.com/gogs/gogs,main,6010,True
joplin,44380,https://github.com/laurent22/joplin,dev,11632,True,dev,11632
fuels-rs,44352,https://github.com/FuelLabs/fuels-rs,master,768,True,dev,741
fuels-ts,44350,https://github.com/FuelLabs/fuels-ts,master,1311,True
astro,44326,https://github.com/withastro/astro,main,8358,True
Motrix,44277,https://github.com/agalwood/Motrix,master,1170,True
meteor,44154,https://github.com/meteor/meteor,devel,37279,True
architecture-samples,44121,https://github.com/android/architecture-samples,main,809,True
PowerShell,44114,https://github.com/PowerShell/PowerShell,master,10670,True
design-patterns-for-humans,44081,https://github.com/kamranahmedse/design-patterns-for-humans,master,141,True
100-Days-Of-ML-Code,44001,https://github.com/Avik-Jain/100-Days-Of-ML-Code,master,109,True
jest,43903,https://github.com/jestjs/jest,main,7233,True
FFmpeg,43897,https://github.com/FFmpeg/FFmpeg,master,116344,True
nocodb,43896,https://github.com/nocodb/nocodb,develop,23482,True,develop,23482
x64dbg,43810,https://github.com/x64dbg/x64dbg,development,5349,True
AdminLTE,43779,https://github.com/ColorlibHQ/AdminLTE,master,2645,True
first-contributions,43749,https://github.com/firstcontributions/first-contributions,main,35700,True
hackingtool,43614,https://github.com/Z4nzu/hackingtool,master,329,True
weekly,43517,https://github.com/ruanyf/weekly,master,646,True
TensorFlow-Examples,43314,https://github.com/aymericdamien/TensorFlow-Examples,master,250,True,dev,59
gitea,43296,https://github.com/go-gitea/gitea,main,18276,True
parcel,43284,https://github.com/parcel-bundler/parcel,v2,3311,True
hiring-without-whiteboards,43236,https://github.com/poteto/hiring-without-whiteboards,main,2105,True
starship,43218,https://github.com/starship/starship,master,3355,True
pixijs,43153,https://github.com/pixijs/pixijs,dev,8190,True,dev,8190
build-web-application-with-golang,43100,https://github.com/astaxie/build-web-application-with-golang,master,5178,True
babel,43064,https://github.com/babel/babel,main,16471,True
hyper,42986,https://github.com/vercel/hyper,canary,4065,True
retrofit,42859,https://github.com/square/retrofit,trunk,2326,True
n8n,42792,https://github.com/n8n-io/n8n,master,11251,True
pandas,42751,https://github.com/pandas-dev/pandas,main,35254,True
ComfyUI,42682,https://github.com/comfyanonymous/ComfyUI,master,2383,True
appwrite,42552,https://github.com/appwrite/appwrite,main,21450,True,dev,5535
quill,42464,https://github.com/slab/quill,main,5738,True,develop,5622
zx,42391,https://github.com/google/zx,main,603,True
huginn,42340,https://github.com/huginn/huginn,master,3742,True
PythonDataScienceHandbook,42243,https://github.com/jakevdp/PythonDataScienceHandbook,master,235,True
CppCoreGuidelines,42073,https://github.com/isocpp/CppCoreGuidelines,master,2153,True
zed,41996,https://github.com/zed-industries/zed,main,20957,True
30-Days-Of-JavaScript,41880,https://github.com/Asabeneh/30-Days-Of-JavaScript,master,567,True
MetaGPT,41770,https://github.com/geekan/MetaGPT,main,4366,True,dev,3178
terraform,41750,https://github.com/hashicorp/terraform,main,33017,True
frontend-dev-bookmarks,41725,https://github.com/dypsilon/frontend-dev-bookmarks,master,390,True
git-flight-rules,41686,https://github.com/k88hudson/git-flight-rules,master,450,True
type-challenges,41660,https://github.com/type-challenges/type-challenges,main,948,True
json,41509,https://github.com/nlohmann/json,develop,4580,True,develop,4580
